,ID,Time,Status,Latitude_start,Longitude_start,Latitude_end,Longitude_end,Distance,Max_Speed,Avg_Speed,Season,Zones,x_start,y_start,x_end,y_end
4497,AL121980,1980-09-06 00:00:00, TD,12.5,-19.0,12.5,-20.0,110.53400498103579,25.0,18.422334163505965,Autumn,Atlantic,-2115070.325072198,1402665.189967927,-2226389.8158654715,1402665.189967927
4498,AL121980,1980-09-06 06:00:00, TD,12.5,-20.0,12.6,-21.0,111.08664733031331,25.0,18.514441221718887,Autumn,Atlantic,-2226389.8158654715,1402665.189967927,-2337709.3066587453,1414069.6296580816
4499,AL121980,1980-09-06 12:00:00, TD,12.6,-21.0,12.7,-21.8,89.11095114131075,30.0,14.851825190218458,Autumn,Atlantic,-2337709.3066587453,1414069.6296580816,-2426764.899293364,1425478.519403155
4500,AL121980,1980-09-06 18:00:00, TS,12.7,-21.8,12.8,-22.5,78.15025521382022,35.0,13.025042535636702,Autumn,Atlantic,-2426764.899293364,1425478.519403155,-2504688.5428486555,1436891.8974580714
4501,AL121980,1980-09-07 00:00:00, TS,12.8,-22.5,12.9,-23.2,78.142760620557,40.0,13.0237934367595,Autumn,Atlantic,-2504688.5428486555,1436891.8974580714,-2582612.186403947,1448309.802150294
4502,AL121980,1980-09-07 06:00:00, TS,12.9,-23.2,13.0,-24.0,89.08519411895502,45.0,14.847532353159169,Autumn,Atlantic,-2582612.186403947,1448309.802150294,-2671667.779038566,1459732.2718804963
4503,AL121980,1980-09-07 12:00:00, TS,13.0,-24.0,13.0,-24.8,88.38411048568797,55.0,14.730685080947994,Autumn,Atlantic,-2671667.779038566,1459732.2718804963,-2760723.371673185,1459732.2718804963
4504,AL121980,1980-09-07 18:00:00, TS,13.0,-24.8,13.0,-25.6,88.38411048568797,60.0,14.730685080947994,Autumn,Atlantic,-2760723.371673185,1459732.2718804963,-2849778.9643078037,1459732.2718804963
4505,AL121980,1980-09-08 00:00:00, HU,13.0,-25.6,13.0,-26.8,132.5761484763663,65.0,22.09602474606105,Autumn,Atlantic,-2849778.9643078037,1459732.2718804963,-2983362.353259732,1459732.2718804963
4506,AL121980,1980-09-08 06:00:00, HU,13.0,-26.8,12.9,-28.0,133.0482173465052,70.0,22.1747028910842,Autumn,Atlantic,-2983362.353259732,1459732.2718804963,-3116945.742211661,1448309.802150294
4507,AL121980,1980-09-08 12:00:00, HU,12.9,-28.0,12.8,-29.0,111.05461129269071,80.0,18.509101882115118,Autumn,Atlantic,-3116945.742211661,1448309.802150294,-3228265.2330049337,1436891.8974580714
4508,AL121980,1980-09-08 18:00:00, HU,12.8,-29.0,12.8,-29.8,88.40155177545822,90.0,14.73359196257637,Autumn,Atlantic,-3228265.2330049337,1436891.8974580714,-3317320.825639553,1436891.8974580714
4509,AL121980,1980-09-09 00:00:00, HU,12.8,-29.8,12.9,-30.5,78.142760620557,100.0,13.0237934367595,Autumn,Atlantic,-3317320.825639553,1436891.8974580714,-3395244.4691948444,1448309.802150294
4510,AL121980,1980-09-09 06:00:00, HU,12.9,-30.5,13.0,-31.3,89.08519411895502,100.0,14.847532353159169,Autumn,Atlantic,-3395244.4691948444,1448309.802150294,-3484300.061829463,1459732.2718804963
4511,AL121980,1980-09-09 12:00:00, HU,13.0,-31.3,13.2,-32.1,91.13053268128922,100.0,15.188422113548205,Autumn,Atlantic,-3484300.061829463,1459732.2718804963,-3573355.654464082,1482591.060427771
4512,AL121980,1980-09-09 18:00:00, HU,13.2,-32.1,13.4,-32.9,91.11322715458499,90.0,15.185537859097499,Autumn,Atlantic,-3573355.654464082,1482591.060427771,-3662411.2470987006,1505468.5717959332
4513,AL121980,1980-09-10 00:00:00, HU,13.4,-32.9,13.8,-33.5,79.793863751032,90.0,13.298977291838668,Autumn,Atlantic,-3662411.2470987006,1505468.5717959332,-3729202.941574665,1551281.0038815641
4514,AL121980,1980-09-10 06:00:00, HU,13.8,-33.5,14.2,-34.1,79.77063641853798,90.0,13.29510606975633,Autumn,Atlantic,-3729202.941574665,1551281.0038815641,-3795994.636050629,1597172.0624328253
4515,AL121980,1980-09-10 12:00:00, HU,14.2,-34.1,14.9,-34.6,95.39428628735659,85.0,15.899047714559432,Autumn,Atlantic,-3795994.636050629,1597172.0624328253,-3851654.3814472663,1677678.1860015187
4516,AL121980,1980-09-10 18:00:00, HU,14.9,-34.6,15.4,-34.9,64.68799739810983,80.0,10.78133289968497,Autumn,Atlantic,-3851654.3814472663,1677678.1860015187,-3885050.228685248,1735342.252565708
4517,AL121980,1980-09-11 00:00:00, HU,15.4,-34.9,16.0,-35.0,67.62019113066596,85.0,11.270031855110993,Autumn,Atlantic,-3885050.228685248,1735342.252565708,-3896182.1777645764,1804722.766257292
4518,AL121980,1980-09-11 06:00:00, HU,16.0,-35.0,16.3,-35.3,46.942752792401116,90.0,7.823792132066853,Autumn,Atlantic,-3896182.1777645764,1804722.766257292,-3929578.025002557,1839490.7129754247
4519,AL121980,1980-09-11 12:00:00, HU,16.3,-35.3,16.6,-35.9,73.97873162433189,90.0,12.329788604055315,Autumn,Atlantic,-3929578.025002557,1839490.7129754247,-3996369.719478522,1874311.934414086
4520,AL121980,1980-09-11 18:00:00, HU,16.6,-35.9,17.0,-36.1,49.621673251555336,85.0,8.270278875259223,Autumn,Atlantic,-3996369.719478522,1874311.934414086,-4018633.617637177,1920825.0403774655
4521,AL121980,1980-09-12 00:00:00, HU,17.0,-36.1,17.2,-36.9,90.73494592139876,80.0,15.122490986899793,Autumn,Atlantic,-4018633.617637177,1920825.0403774655,-4107689.210271795,1944118.6941882698
4522,AL121980,1980-09-12 06:00:00, HU,17.2,-36.9,17.8,-37.8,119.30878304003681,80.0,19.884797173339468,Autumn,Atlantic,-4107689.210271795,1944118.6941882698,-4207876.751985741,2014152.1147909653
4523,AL121980,1980-09-12 12:00:00, HU,17.8,-37.8,18.3,-38.5,94.87125316296836,80.0,15.811875527161392,Autumn,Atlantic,-4207876.751985741,2014152.1147909653,-4285800.395541033,2072693.080975136
4524,AL121980,1980-09-12 18:00:00, HU,18.3,-38.5,18.6,-39.6,125.25630979286565,80.0,20.876051632144275,Autumn,Atlantic,-4285800.395541033,2072693.080975136,-4408251.835413634,2107898.527978212
4525,AL121980,1980-09-13 00:00:00, HU,18.6,-39.6,18.8,-40.6,111.9488135467496,80.0,18.658135591124935,Autumn,Atlantic,-4408251.835413634,2107898.527978212,-4519571.326206909,2131403.2476535104
4526,AL121980,1980-09-13 06:00:00, HU,18.8,-40.6,18.9,-42.0,153.97339267740398,85.0,25.662232112900664,Autumn,Atlantic,-4519571.326206909,2131403.2476535104,-4675418.6133174915,2143166.065823009
4527,AL121980,1980-09-13 12:00:00, HU,18.9,-42.0,19.3,-43.4,159.82919240164287,90.0,26.638198733607144,Autumn,Atlantic,-4675418.6133174915,2143166.065823009,-4831265.9004280735,2190288.0931170927
4528,AL121980,1980-09-13 18:00:00, HU,19.3,-43.4,19.8,-44.7,152.9201680987305,90.0,25.48669468312175,Autumn,Atlantic,-4831265.9004280735,2190288.0931170927,-4975981.238459329,2249353.171430874
4529,AL121980,1980-09-14 00:00:00, HU,19.8,-44.7,20.2,-45.9,138.73028181544174,90.0,23.121713635906957,Autumn,Atlantic,-4975981.238459329,2249353.171430874,-5109564.6274112575,2296738.784255179
4530,AL121980,1980-09-14 06:00:00, HU,20.2,-45.9,20.8,-46.9,128.156490270519,90.0,21.359415045086497,Autumn,Atlantic,-5109564.6274112575,2296738.784255179,-5220884.11820453,2368046.639617785
4531,AL121980,1980-09-14 12:00:00, HU,20.8,-46.9,21.6,-48.0,149.5593641857758,90.0,24.9265606976293,Autumn,Atlantic,-5220884.11820453,2368046.639617785,-5343335.558077132,2463567.673849854
4532,AL121980,1980-09-14 18:00:00, HU,21.6,-48.0,22.5,-48.8,132.81205228734308,90.0,22.135342047890514,Autumn,Atlantic,-5343335.558077132,2463567.673849854,-5432391.150711752,2571663.047173645
4533,AL121980,1980-09-15 00:00:00, HU,22.5,-48.8,23.3,-49.6,124.55773147153154,90.0,20.759621911921922,Autumn,Atlantic,-5432391.150711752,2571663.047173645,-5521446.74334637,2668339.105750191
4534,AL121980,1980-09-15 06:00:00, HU,23.3,-49.6,24.6,-50.2,158.60465825029806,90.0,26.43410970838301,Autumn,Atlantic,-5521446.74334637,2668339.105750191,-5588238.437822335,2826693.0380219044
4535,AL121980,1980-09-15 12:00:00, HU,24.6,-50.2,25.8,-50.8,148.4726658648466,90.0,24.745444310807766,Autumn,Atlantic,-5588238.437822335,2826693.0380219044,-5655030.132298297,2974331.0993660805
4536,AL121980,1980-09-15 18:00:00, HU,25.8,-50.8,27.4,-50.8,177.91188263129374,90.0,29.651980438548957,Autumn,Atlantic,-5655030.132298297,2974331.0993660805,-5655030.132298297,3173535.966325065
4537,AL121980,1980-09-16 00:00:00, HU,27.4,-50.8,28.8,-50.6,157.16075480751024,90.0,26.19345913458504,Autumn,Atlantic,-5655030.132298297,3173535.966325065,-5632766.234139644,3350215.0600889367
4538,AL121980,1980-09-16 06:00:00, HU,28.8,-50.6,30.2,-50.0,168.51384386663005,90.0,28.085640644438342,Autumn,Atlantic,-5632766.234139644,3350215.0600889367,-5565974.539663679,3529283.971113809
4539,AL121980,1980-09-16 12:00:00, HU,30.2,-50.0,31.8,-49.2,197.48728918314345,90.0,32.91454819719058,Autumn,Atlantic,-5565974.539663679,3529283.971113809,-5476918.947029062,3737086.056237236
4540,AL121980,1980-09-16 18:00:00, HU,31.8,-49.2,33.0,-48.0,184.99741377811233,90.0,30.832902296352056,Autumn,Atlantic,-5476918.947029062,3737086.056237236,-5343335.558077132,3895303.963393895
4541,AL121980,1980-09-17 00:00:00, HU,33.0,-48.0,33.9,-47.2,131.42708670953732,90.0,21.904514451589552,Autumn,Atlantic,-5343335.558077132,3895303.963393895,-5254279.965442513,4015382.36007316
4542,AL121980,1980-09-17 06:00:00, HU,33.9,-47.2,34.7,-46.4,123.03816955046203,85.0,20.506361591743673,Autumn,Atlantic,-5254279.965442513,4015382.36007316,-5165224.372807894,4123186.709668859
4543,AL121980,1980-09-17 12:00:00, HU,34.7,-46.4,35.7,-45.9,123.17817202585357,80.0,20.529695337642263,Autumn,Atlantic,-5165224.372807894,4123186.709668859,-5109564.6274112575,4259419.9655479165
4544,AL121980,1980-09-17 18:00:00, HU,35.7,-45.9,36.7,-45.8,111.69612405554092,80.0,18.616020675923487,Autumn,Atlantic,-5109564.6274112575,4259419.9655479165,-5098432.678331928,4397372.744462241
4545,AL121980,1980-09-18 00:00:00, HU,36.7,-45.8,37.8,-45.8,122.31441930901399,80.0,20.38573655150233,Autumn,Atlantic,-5098432.678331928,4397372.744462241,-5098432.678331928,4551210.919691888
4546,AL121980,1980-09-18 06:00:00, HU,37.8,-45.8,39.0,-46.2,139.88929264429615,80.0,23.31488210738269,Autumn,Atlantic,-5098432.678331928,4551210.919691888,-5142960.474649238,4721671.572580107
4547,AL121980,1980-09-18 12:00:00, HU,39.0,-46.2,40.0,-46.5,115.542466869601,80.0,19.257077811600166,Autumn,Atlantic,-5142960.474649238,4721671.572580107,-5176356.321887221,4865942.279503176
4548,AL121980,1980-09-18 18:00:00, HU,40.0,-46.5,41.2,-46.4,133.84085443960004,80.0,22.306809073266674,Autumn,Atlantic,-5176356.321887221,4865942.279503176,-5165224.372807894,5041886.526155255
4549,AL121980,1980-09-19 00:00:00, HU,41.2,-46.4,42.4,-45.8,147.27340564144123,75.0,24.54556760690687,Autumn,Atlantic,-5165224.372807894,5041886.526155255,-5098432.678331928,5221087.110313787
4550,AL121980,1980-09-19 06:00:00, HU,42.4,-45.8,43.6,-44.9,162.71071855902125,70.0,27.118453093170206,Autumn,Atlantic,-5098432.678331928,5221087.110313787,-4998245.136617984,5403748.491529238
4551,AL121980,1980-09-19 12:00:00, HU,43.6,-44.9,44.5,-43.2,201.79969478608282,65.0,33.63328246434714,Autumn,Atlantic,-4998245.136617984,5403748.491529238,-4809002.002269419,5543147.203861799
4552,AL121980,1980-09-19 18:00:00, HU,44.5,-43.2,45.7,-41.0,262.38948772163695,65.0,43.731581286939495,Autumn,Atlantic,-4809002.002269419,5543147.203861799,-4564099.122524217,5732403.655048722
4553,AL121980,1980-09-20 00:00:00, HU,45.7,-41.0,47.0,-39.0,250.38891979500198,65.0,41.73148663250033,Autumn,Atlantic,-4564099.122524217,5732403.655048722,-4341460.140937669,5942074.072431107
4554,AL121980,1980-09-20 06:00:00, TS,47.0,-39.0,49.4,-35.5,444.3433937332809,60.0,74.05723228888014,Autumn,Atlantic,-4341460.140937669,5942074.072431107,-3951841.923161212,6343007.59142878
4555,AL121980,1980-09-20 12:00:00, TS,49.4,-35.5,51.2,-32.0,405.17980048126486,55.0,67.52996674687748,Autumn,Atlantic,-3951841.923161212,6343007.59142878,-3562223.7053847546,6656747.9487687675
4556,AL121980,1980-09-20 18:00:00, TS,51.2,-32.0,54.0,-29.0,431.7228516964504,50.0,71.95380861607507,Autumn,Atlantic,-3562223.7053847546,6656747.9487687675,-3228265.2330049337,7170156.293999948
4557,AL121980,1980-09-21 00:00:00, EX,54.0,-29.0,,,,45.0,,Autumn,Atlantic,-3228265.2330049337,7170156.293999948,,
4558,AL131980,1980-09-20 12:00:00, TD,14.6,-77.2,14.8,-78.7,166.91010141875074,25.0,27.818350236458457,Autumn,Mexico_Caribbean,-8593864.68924072,1643144.2622949209,-8760843.925430631,1666161.5819088097
4559,AL131980,1980-09-20 18:00:00, TD,14.8,-78.7,15.0,-80.2,166.8729402895235,25.0,27.812156714920587,Autumn,Mexico_Caribbean,-8760843.925430631,1666161.5819088097,-8927823.16162054,1689200.1396078938
4560,AL131980,1980-09-21 00:00:00, TD,15.0,-80.2,15.1,-81.6,154.73222792953877,30.0,25.788704654923126,Autumn,Mexico_Caribbean,-8927823.16162054,1689200.1396078938,-9083670.448731124,1700727.4828306185
4561,AL131980,1980-09-21 06:00:00, TS,15.1,-81.6,15.3,-83.0,155.89976450496775,35.0,25.98329408416129,Autumn,Mexico_Caribbean,-9083670.448731124,1700727.4828306185,-9239517.735841706,1723798.498982408
4562,AL131980,1980-09-21 12:00:00, TS,15.3,-83.0,15.8,-84.2,143.4223136954054,40.0,23.903718949234232,Autumn,Mexico_Caribbean,-9239517.735841706,1723798.498982408,-9373101.124793636,1781573.1821900643
4563,AL131980,1980-09-21 18:00:00, TS,15.8,-84.2,16.5,-85.5,162.9177441747288,45.0,27.1529573624548,Autumn,Mexico_Caribbean,-9373101.124793636,1781573.1821900643,-9517816.46282489,1862698.8721506863
4564,AL131980,1980-09-22 00:00:00, TS,16.5,-85.5,17.1,-86.7,147.90533835929497,50.0,24.650889726549163,Autumn,Mexico_Caribbean,-9517816.46282489,1862698.8721506863,-9651399.85177682,1932468.7404952245
4565,AL131980,1980-09-22 06:00:00, TS,17.1,-86.7,17.8,-87.8,143.78903915153205,55.0,23.964839858588675,Autumn,Mexico_Caribbean,-9651399.85177682,1932468.7404952245,-9773851.29164942,2014152.1147909653
4566,AL131980,1980-09-22 12:00:00, TS,17.8,-87.8,18.4,-88.9,137.99260812161913,60.0,22.998768020269853,Autumn,Mexico_Caribbean,-9773851.29164942,2014152.1147909653,-9896302.731522022,2084421.404033635
4567,AL131980,1980-09-22 18:00:00, TS,18.4,-88.9,18.8,-90.2,149.4267313903044,55.0,24.904455231717403,Autumn,Mexico_Caribbean,-9896302.731522022,2084421.404033635,-10041018.069553277,2131403.2476535104
4568,AL131980,1980-09-23 00:00:00, TS,18.8,-90.2,19.1,-91.3,125.1727336441648,50.0,20.862122274027467,Autumn,Mexico_Caribbean,-10041018.069553277,2131403.2476535104,-10163469.509425877,2166712.8397487444
4569,AL131980,1980-09-23 06:00:00, TS,19.1,-91.3,19.3,-92.6,144.25364256055866,45.0,24.04227376009311,Autumn,Mexico_Caribbean,-10163469.509425877,2166712.8397487444,-10308184.847457133,2190288.0931170927
4570,AL131980,1980-09-23 12:00:00, TS,19.3,-92.6,19.3,-93.2,65.77291118527903,50.0,10.96215186421317,Autumn,Mexico_Caribbean,-10308184.847457133,2190288.0931170927,-10374976.5419331,2190288.0931170927
4571,AL131980,1980-09-23 18:00:00, TS,19.3,-93.2,19.2,-93.8,66.7110293484614,55.0,11.118504891410232,Autumn,Mexico_Caribbean,-10374976.5419331,2190288.0931170927,-10441768.23640906,2178496.88424124
4572,AL131980,1980-09-24 00:00:00, TS,19.2,-93.8,18.8,-94.4,79.42424106890792,60.0,13.237373511484654,Autumn,Mexico_Caribbean,-10441768.23640906,2178496.88424124,-10508559.930885026,2131403.2476535104
4573,AL131980,1980-09-24 06:00:00, TS,18.8,-94.4,18.5,-94.8,55.128421362960985,60.0,9.188070227160164,Autumn,Mexico_Caribbean,-10508559.930885026,2131403.2476535104,-10553087.727202335,2096156.5384662848
4574,AL131980,1980-09-24 12:00:00, TS,18.5,-94.8,18.1,-95.1,55.34386979687375,55.0,9.223978299478958,Autumn,Mexico_Caribbean,-10553087.727202335,2096156.5384662848,-10586483.574440315,2049256.6947467637
4575,AL131980,1980-09-24 18:00:00, TS,18.1,-95.1,17.7,-95.5,62.51966940457283,50.0,10.419944900762138,Autumn,Mexico_Caribbean,-10586483.574440315,2049256.6947467637,-10631011.370757626,2002463.7486873388
4576,AL131980,1980-09-25 00:00:00, TS,17.7,-95.5,17.3,-95.8,55.36543776295804,45.0,9.227572960493006,Autumn,Mexico_Caribbean,-10631011.370757626,2002463.7486873388,-10664407.217995608,1955774.9437035797
4577,AL131980,1980-09-25 06:00:00, TS,17.3,-95.8,17.0,-96.0,39.95455608002044,40.0,6.659092680003407,Autumn,Mexico_Caribbean,-10664407.217995608,1955774.9437035797,-10686671.116154265,1920825.0403774655
4578,AL131980,1980-09-25 12:00:00, TS,17.0,-96.0,17.0,-96.0,0.0,35.0,0.0,Autumn,Mexico_Caribbean,-10686671.116154265,1920825.0403774655,-10686671.116154265,1920825.0403774655
4579,AL131980,1980-09-25 18:00:00, TD,17.0,-96.0,17.0,-96.0,0.0,30.0,0.0,Autumn,Mexico_Caribbean,-10686671.116154265,1920825.0403774655,-10686671.116154265,1920825.0403774655
4580,AL131980,1980-09-26 00:00:00, TD,17.0,-96.0,,,,25.0,,Autumn,Mexico_Caribbean,-10686671.116154265,1920825.0403774655,,
4581,AL141980,1980-10-01 00:00:00, EX,33.6,-20.0,33.7,-20.7,75.32969849331754,25.0,12.554949748886257,Autumn,Atlantic,-2226389.8158654715,3975217.429260809,-2304313.459420763,3988590.1390192565
4582,AL141980,1980-10-01 06:00:00, EX,33.7,-20.7,33.8,-21.5,85.84865139118509,25.0,14.308108565197514,Autumn,Atlantic,-2304313.459420763,3988590.1390192565,-2393369.0520553817,4001978.4235568414
4583,AL141980,1980-10-01 12:00:00, EX,33.8,-21.5,34.1,-22.2,81.57755892929879,25.0,13.596259821549799,Autumn,Atlantic,-2393369.0520553817,4001978.4235568414,-2471292.6956106736,4042237.4996761656
4584,AL141980,1980-10-01 18:00:00, EX,34.1,-22.2,34.5,-22.8,77.7330485341328,25.0,12.955508089022134,Autumn,Atlantic,-2471292.6956106736,4042237.4996761656,-2538084.3900866383,4096139.040447232
4585,AL141980,1980-10-02 00:00:00, EX,34.5,-22.8,35.0,-23.3,76.85391127358906,25.0,12.808985212264844,Autumn,Atlantic,-2538084.3900866383,4096139.040447232,-2593744.1354832747,4163881.1440642895
4586,AL141980,1980-10-02 06:00:00, EX,35.0,-23.3,35.7,-23.7,88.62540539549686,25.0,14.770900899249476,Autumn,Atlantic,-2593744.1354832747,4163881.1440642895,-2638271.931800584,4259419.9655479165
4587,AL141980,1980-10-02 12:00:00, EX,35.7,-23.7,36.5,-23.8,89.58199802623876,25.0,14.930333004373127,Autumn,Atlantic,-2638271.931800584,4259419.9655479165,-2649403.880879911,4369640.510649828
4588,AL141980,1980-10-02 18:00:00, EX,36.5,-23.8,37.2,-23.5,84.02471185917375,25.0,14.004118643195625,Autumn,Atlantic,-2649403.880879911,4369640.510649828,-2616008.0336419293,4467020.993627968
4589,AL141980,1980-10-03 00:00:00, EX,37.2,-23.5,37.8,-23.1,78.89902858142054,25.0,13.149838096903423,Autumn,Atlantic,-2616008.0336419293,4467020.993627968,-2571480.23732462,4551210.919691888
4590,AL141980,1980-10-03 06:00:00, EX,37.8,-23.1,38.7,-22.5,118.27316709313668,25.0,19.71219451552278,Autumn,Atlantic,-2571480.23732462,4551210.919691888,-2504688.5428486555,4678789.796625012
4591,AL141980,1980-10-03 12:00:00, EX,38.7,-22.5,38.5,-21.4,117.56293829024695,25.0,19.593823048374492,Autumn,Atlantic,-2504688.5428486555,4678789.796625012,-2382237.1029760544,4650301.836738959
4592,AL141980,1980-10-03 18:00:00, EX,38.5,-21.4,37.7,-21.8,98.3906997019766,25.0,16.398449950329432,Autumn,Atlantic,-2382237.1029760544,4650301.836738959,-2426764.899293364,4537132.130042942
4593,AL141980,1980-10-04 00:00:00, EX,37.7,-21.8,37.0,-22.7,122.6657687409768,25.0,20.4442947901628,Autumn,Atlantic,-2426764.899293364,4537132.130042942,-2526952.44100731,4439106.787250586
4594,AL141980,1980-10-04 06:00:00, EX,37.0,-22.7,36.5,-23.5,101.08374533791851,25.0,16.847290889653085,Autumn,Atlantic,-2526952.44100731,4439106.787250586,-2616008.0336419293,4369640.510649828
4595,AL141980,1980-10-04 12:00:00, TD,36.5,-23.5,35.6,-24.6,153.43964706965698,30.0,25.573274511609497,Autumn,Atlantic,-2616008.0336419293,4369640.510649828,-2738459.4735145303,4245720.660441582
4596,AL141980,1980-10-04 18:00:00, TS,35.6,-24.6,34.4,-25.7,177.2375704691952,40.0,29.5395950781992,Autumn,Atlantic,-2738459.4735145303,4245720.660441582,-2860910.9133871314,4082639.5501405983
4597,AL141980,1980-10-05 00:00:00, TS,34.4,-25.7,33.4,-26.8,161.41228508351386,50.0,26.902047513918976,Autumn,Atlantic,-2860910.9133871314,4082639.5501405983,-2983362.353259732,3948518.427099392
4598,AL141980,1980-10-05 06:00:00, TS,33.4,-26.8,32.4,-28.3,194.81735470162698,55.0,32.46955911693783,Autumn,Atlantic,-2983362.353259732,3948518.427099392,-3150341.5894496418,3815932.132785206
4599,AL141980,1980-10-05 12:00:00, TS,32.4,-28.3,31.3,-29.6,185.1595035331856,60.0,30.859917255530934,Autumn,Atlantic,-3150341.5894496418,3815932.132785206,-3295056.9274808983,3671771.448797136
4600,AL141980,1980-10-05 18:00:00, TS,31.3,-29.6,30.1,-30.5,164.6763432893071,60.0,27.44605721488452,Autumn,Atlantic,-3295056.9274808983,3671771.448797136,-3395244.4691948444,3516410.3982930523
4601,AL141980,1980-10-06 00:00:00, HU,30.1,-30.5,29.1,-31.1,128.55014188470045,65.0,21.425023647450075,Autumn,Atlantic,-3395244.4691948444,3516410.3982930523,-3462036.163670808,3388379.9613727783
4602,AL141980,1980-10-06 06:00:00, HU,29.1,-31.1,28.4,-31.3,80.76266670403653,75.0,13.460444450672755,Autumn,Atlantic,-3462036.163670808,3388379.9613727783,-3484300.061829463,3299498.88249632
4603,AL141980,1980-10-06 12:00:00, HU,28.4,-31.3,28.1,-31.1,39.72288624171663,85.0,6.620481040286105,Autumn,Atlantic,-3484300.061829463,3299498.88249632,-3462036.163670808,3261587.361843118
4604,AL141980,1980-10-06 18:00:00, HU,28.1,-31.1,28.0,-30.7,44.561707138870915,90.0,7.4269511898118195,Autumn,Atlantic,-3462036.163670808,3261587.361843118,-3417508.367353499,3248973.7896509725
4605,AL141980,1980-10-07 00:00:00, HU,28.0,-30.7,28.5,-30.6,56.63354492173348,90.0,9.438924153622247,Autumn,Atlantic,-3417508.367353499,3248973.7896509725,-3406376.4182741717,3312159.8598184395
4606,AL141980,1980-10-07 06:00:00, HU,28.5,-30.6,29.5,-31.7,162.4427074307672,90.0,27.073784571794533,Autumn,Atlantic,-3406376.4182741717,3312159.8598184395,-3528827.8581467727,3439440.06073126
4607,AL141980,1980-10-07 12:00:00, HU,29.5,-31.7,29.8,-32.7,112.55062261597172,90.0,18.758437102661954,Autumn,Atlantic,-3528827.8581467727,3439440.06073126,-3640147.3489400474,3477867.5267068264
4608,AL141980,1980-10-07 18:00:00, HU,29.8,-32.7,30.0,-34.4,183.9816050748265,90.0,30.663600845804414,Autumn,Atlantic,-3640147.3489400474,3477867.5267068264,-3829390.4832886113,3503549.843504374
4609,AL141980,1980-10-08 00:00:00, HU,30.0,-34.4,30.6,-36.2,204.39057644561976,90.0,34.06509607426996,Autumn,Atlantic,-3829390.4832886113,3503549.843504374,-4029765.566716504,3580909.760461875
4610,AL141980,1980-10-08 06:00:00, HU,30.6,-36.2,31.3,-37.4,150.3189342405471,90.0,25.05315570675785,Autumn,Atlantic,-4029765.566716504,3580909.760461875,-4163348.9556684317,3671771.448797136
4611,AL141980,1980-10-08 12:00:00, HU,31.3,-37.4,31.5,-39.0,172.71176718154848,90.0,28.78529453025808,Autumn,Atlantic,-4163348.9556684317,3671771.448797136,-4341460.140937669,3697855.330337703
4612,AL141980,1980-10-08 18:00:00, HU,31.5,-39.0,31.7,-40.5,162.0238860966315,90.0,27.003981016105246,Autumn,Atlantic,-4341460.140937669,3697855.330337703,-4508439.37712758,3723995.0672950875
4613,AL141980,1980-10-09 00:00:00, HU,31.7,-40.5,32.3,-41.0,85.48340304974043,90.0,14.247233841623405,Autumn,Atlantic,-4508439.37712758,3723995.0672950875,-4564099.122524217,3802755.031859114
4614,AL141980,1980-10-09 06:00:00, HU,32.3,-41.0,33.2,-41.1,100.64249181624253,90.0,16.77374863604042,Autumn,Atlantic,-4564099.122524217,3802755.031859114,-4575231.071603544,3921880.8067032457
4615,AL141980,1980-10-09 12:00:00, HU,33.2,-41.1,33.8,-41.2,67.5612841662652,90.0,11.260214027710866,Autumn,Atlantic,-4575231.071603544,3921880.8067032457,-4586363.020682872,4001978.4235568414
4616,AL141980,1980-10-09 18:00:00, HU,33.8,-41.2,34.9,-40.7,133.35090276516001,90.0,22.225150460860004,Autumn,Atlantic,-4586363.020682872,4001978.4235568414,-4530703.275286235,4150299.833732607
4617,AL141980,1980-10-10 00:00:00, HU,34.9,-40.7,36.2,-40.0,162.44950548997144,90.0,27.074917581661907,Autumn,Atlantic,-4530703.275286235,4150299.833732607,-4452779.631730943,4328176.075298277
4618,AL141980,1980-10-10 06:00:00, HU,36.2,-40.0,37.8,-39.1,201.64337921705217,90.0,33.60722986950869,Autumn,Atlantic,-4452779.631730943,4328176.075298277,-4352592.0900169965,4551210.919691888
4619,AL141980,1980-10-10 12:00:00, HU,37.8,-39.1,39.7,-37.9,245.9305911686294,90.0,40.98843186143824,Autumn,Atlantic,-4352592.0900169965,4551210.919691888,-4219008.701065068,4822442.387442776
4620,AL141980,1980-10-10 18:00:00, HU,39.7,-37.9,42.0,-36.1,317.1652261623753,80.0,52.86087102706255,Autumn,Atlantic,-4219008.701065068,4822442.387442776,-4018633.617637177,5160979.444049783
4621,AL141980,1980-10-11 00:00:00, HU,42.0,-36.1,44.4,-34.1,337.6091567009573,75.0,56.268192783492886,Autumn,Atlantic,-4018633.617637177,5160979.444049783,-3795994.636050629,5527553.215435862
4622,AL141980,1980-10-11 06:00:00, HU,44.4,-34.1,46.8,-31.5,377.1730118737512,70.0,62.8621686456252,Autumn,Atlantic,-3795994.636050629,5527553.215435862,-3506563.9599881177,5909489.863677091
4623,AL141980,1980-10-11 12:00:00, HU,46.8,-31.5,49.7,-27.5,518.4507965298432,65.0,86.4084660883072,Autumn,Atlantic,-3506563.9599881177,5909489.863677091,-3061285.996815024,6394482.317900552
4624,AL141980,1980-10-11 18:00:00, HU,49.7,-27.5,52.5,-24.5,433.04814873876666,65.0,72.1746914564611,Autumn,Atlantic,-3061285.996815024,6394482.317900552,-2727327.5244352026,6891041.723891588
