,ID,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW,Time,x,y,Season,Zones
16476,AL082009, TD,16.7,-32.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-26 00:00:00,-3584487.6035434096,1885931.0405919403,Autumn,Atlantic
16477,AL082009, TD,17.2,-33.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-26 06:00:00,-3706939.0434160098,1944118.6941882698,Autumn,Atlantic
16478,AL082009, TD,17.8,-34.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-26 12:00:00,-3818258.5342092835,2014152.1147909653,Autumn,Atlantic
16479,AL082009, TD,18.6,-35.2,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-26 18:00:00,-3918446.0759232305,2107898.527978212,Autumn,Atlantic
16480,AL092009, EX,46.0,-43.2,55.0,995.0,0.0,0.0,285.0,195.0,0.0,0.0,120.0,105.0,0.0,0.0,0.0,0.0,2009-09-27 18:00:00,-4809002.002269419,5780349.220256355,Autumn,Atlantic
16481,AL092009, EX,45.3,-42.9,50.0,994.0,0.0,0.0,285.0,195.0,0.0,0.0,120.0,105.0,0.0,0.0,0.0,0.0,2009-09-28 00:00:00,-4775606.155031436,5668874.641676818,Autumn,Atlantic
16482,AL092009, EX,44.7,-42.0,45.0,992.0,0.0,180.0,270.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-28 06:00:00,-4675418.613317491,5574415.626655288,Autumn,Atlantic
16483,AL092009, EX,44.0,-40.3,45.0,992.0,0.0,180.0,270.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-28 12:00:00,-4486175.478968925,5465442.183322749,Autumn,Atlantic
16484,AL092009, EX,43.8,-38.7,40.0,994.0,0.0,180.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-28 18:00:00,-4308064.293699688,5434543.708480056,Autumn,Atlantic
16485,AL092009, EX,43.6,-37.1,40.0,996.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-29 00:00:00,-4129953.10843045,5403748.491529239,Autumn,Atlantic
16486,AL092009, EX,43.4,-35.8,35.0,998.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-29 06:00:00,-3985237.7703991937,5373055.471883489,Autumn,Atlantic
16487,AL092009, EX,42.9,-35.3,35.0,1000.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-29 12:00:00,-3929578.025002557,5296763.192592259,Autumn,Atlantic
16488,AL092009, EX,42.3,-35.2,35.0,999.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-29 18:00:00,-3918446.0759232305,5206024.461292353,Autumn,Atlantic
16489,AL092009, EX,41.4,-35.4,35.0,998.0,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 00:00:00,-3940709.9740818846,5071521.811425612,Autumn,Atlantic
16490,AL092009, EX,40.3,-35.3,35.0,997.0,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 06:00:00,-3929578.025002557,4909633.711705327,Autumn,Atlantic
16491,AL092009, EX,38.7,-34.6,40.0,996.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 12:00:00,-3851654.381447266,4678789.796625012,Autumn,Atlantic
16492,AL092009, EX,37.4,-33.2,40.0,995.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 18:00:00,-3695807.0943366834,4495009.258626321,Autumn,Atlantic
16493,AL092009, EX,36.6,-31.5,40.0,995.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 00:00:00,-3506563.9599881177,4383497.640944776,Autumn,Atlantic
16494,AL092009, EX,36.7,-29.7,40.0,995.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 06:00:00,-3306188.876560225,4397372.744462241,Autumn,Atlantic
16495,AL092009, EX,37.7,-28.7,40.0,996.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 12:00:00,-3194869.385766952,4537132.130042942,Autumn,Atlantic
16496,AL092009, EX,38.6,-28.5,40.0,996.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 18:00:00,-3172605.4876082973,4664535.893759009,Autumn,Atlantic
16497,AL092009, EX,39.3,-28.8,35.0,997.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 00:00:00,-3206001.334846279,4764735.556168864,Autumn,Atlantic
16498,AL092009, EX,39.7,-29.4,35.0,997.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 06:00:00,-3272793.0293222433,4822442.387442776,Autumn,Atlantic
16499,AL092009, EX,40.2,-30.0,35.0,997.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 12:00:00,-3339584.7237982075,4895048.440561675,Autumn,Atlantic
16500,AL092009, EX,40.9,-30.4,40.0,996.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 18:00:00,-3384112.5201155166,4997602.857167657,Autumn,Atlantic
16501,AL092009, EX,41.4,-31.0,40.0,996.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 00:00:00,-3450904.214591481,5071521.811425612,Autumn,Atlantic
16502,AL092009, EX,41.4,-31.9,35.0,996.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 06:00:00,-3551091.7563054273,5071521.811425612,Autumn,Atlantic
16503,AL092009, EX,40.8,-32.5,35.0,996.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 12:00:00,-3617883.4507813915,4982886.316570544,Autumn,Atlantic
16504,AL092009, LO,39.9,-32.3,40.0,995.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 18:00:00,-3595619.5526227364,4851421.175183355,Autumn,Atlantic
16505,AL092009, LO,39.1,-31.3,40.0,994.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 00:00:00,-3484300.061829463,4736005.853817587,Autumn,Atlantic
16506,AL092009, TS,38.5,-29.5,40.0,993.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 06:00:00,-3283924.9784015706,4650301.836738959,Autumn,Atlantic
16507,AL092009, TS,38.3,-26.8,45.0,992.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 12:00:00,-2983362.353259732,4621892.867064265,Autumn,Atlantic
16508,AL092009, TS,38.8,-23.9,50.0,991.0,45.0,45.0,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 18:00:00,-2660535.8299592384,4693063.644295792,Autumn,Atlantic
16509,AL092009, TS,40.2,-21.3,55.0,989.0,45.0,45.0,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 00:00:00,-2371105.153896727,4895048.440561675,Autumn,Atlantic
16510,AL092009, TS,42.0,-19.0,55.0,988.0,45.0,45.0,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 06:00:00,-2115070.325072198,5160979.444049783,Autumn,Atlantic
16511,AL092009, TS,44.3,-17.1,55.0,987.0,45.0,45.0,45.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 12:00:00,-1903563.2925649784,5511985.85679308,Autumn,Atlantic
16512,AL092009, TS,46.6,-15.5,50.0,986.0,45.0,45.0,45.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 18:00:00,-1725452.1072957404,5877026.55203768,Autumn,Atlantic
16513,AL092009, TS,48.8,-14.3,45.0,986.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 00:00:00,-1591868.7183438123,6240993.463458902,Autumn,Atlantic
16514,AL092009, EX,50.0,-12.7,40.0,989.0,30.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 06:00:00,-1413757.5330745743,6446275.841017158,Autumn,Atlantic
16515,AL092009, EX,50.4,-10.6,35.0,993.0,30.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 12:00:00,-1179986.6024087,6515839.147611882,Autumn,Atlantic
16516,AL092009, EX,50.8,-7.7,30.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 18:00:00,-857160.0791082066,6585991.998099624,Autumn,Atlantic
16517,AL102009, TD,15.1,-49.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 00:00:00,-5476918.947029061,1700727.4828306183,Autumn,Atlantic
16518,AL102009, TS,16.1,-50.5,35.0,1007.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 06:00:00,-5621634.285060315,1816306.2312880498,Autumn,Atlantic
16519,AL102009, TS,17.0,-51.9,35.0,1007.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 12:00:00,-5777481.572170898,1920825.0403774658,Autumn,Atlantic
16520,AL102009, TS,17.6,-53.4,35.0,1007.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 18:00:00,-5944460.808360809,1990781.8912618742,Autumn,Atlantic
16521,AL102009, TS,18.0,-54.6,40.0,1006.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 00:00:00,-6078044.197312738,2037548.5447506013,Autumn,Atlantic
16522,AL102009, TS,18.3,-55.7,45.0,1005.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 06:00:00,-6200495.637185339,2072693.0809751356,Autumn,Atlantic
16523,AL102009, TS,18.7,-56.8,45.0,1006.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 12:00:00,-6322947.077057939,2119647.4163929815,Autumn,Atlantic
16524,AL102009, TS,19.0,-57.9,40.0,1007.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 18:00:00,-6445398.51693054,2154935.915085892,Autumn,Atlantic
16525,AL102009, TS,19.3,-59.1,35.0,1008.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 00:00:00,-6578981.905882468,2190288.0931170927,Autumn,Atlantic
16526,AL102009, TD,19.6,-60.3,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 06:00:00,-6712565.294834397,2225705.1534627816,Autumn,Atlantic
16527,AL102009, TD,20.0,-61.4,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 12:00:00,-6835016.734706998,2273030.926987689,Autumn,Atlantic
16528,AL102009, LO,20.3,-62.2,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 18:00:00,-6924072.327341617,2308604.115398843,Autumn,Atlantic
16529,AL102009, LO,20.5,-62.9,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 00:00:00,-7001995.970896908,2332357.8126193313,Autumn,Atlantic
16530,AL102009, LO,20.6,-63.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 06:00:00,-7068787.665372873,2344246.271069734,Autumn,Atlantic
16531,AL102009, LO,20.7,-64.1,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 12:00:00,-7135579.3598488355,2356142.531225168,Autumn,Atlantic
16532,AL102009, LO,20.9,-64.9,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 18:00:00,-7224634.952483456,2379958.6429197565,Autumn,Atlantic
16533,AL102009, LO,21.0,-65.7,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 00:00:00,-7313690.545118075,2391878.587944315,Autumn,Atlantic
16534,AL102009, LO,20.9,-66.7,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 06:00:00,-7425010.035911348,2379958.6429197565,Autumn,Atlantic
16535,AL102009, LO,20.6,-67.6,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 12:00:00,-7525197.577625293,2344246.271069734,Autumn,Atlantic
16536,AL102009, LO,20.3,-68.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 18:00:00,-7625385.119339241,2308604.115398843,Autumn,Atlantic
16537,AL102009, LO,20.2,-69.4,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 00:00:00,-7725572.661053187,2296738.784255179,Autumn,Atlantic
16538,AL102009, LO,20.1,-70.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 06:00:00,-7848024.100925787,2284881.0700673275,Autumn,Atlantic
16539,AL102009, LO,20.2,-71.7,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 12:00:00,-7981607.489877716,2296738.784255179,Autumn,Atlantic
16540,AL112009, TD,11.0,-81.3,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-04 06:00:00,-9050274.601493143,1232106.80189676,Autumn,Mexico_Caribbean
16541,AL112009, TS,11.4,-81.8,35.0,1004.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-04 12:00:00,-9105934.346889779,1277499.1866471167,Autumn,Mexico_Caribbean
16542,AL112009, TS,11.8,-82.3,45.0,998.0,45.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-04 18:00:00,-9161594.092286415,1322955.5151757807,Autumn,Mexico_Caribbean
16543,AL112009, TS,12.3,-82.8,55.0,995.0,45.0,30.0,20.0,30.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,2009-11-05 00:00:00,-9217253.837683052,1379869.5080911643,Autumn,Mexico_Caribbean
16544,AL112009, HU,12.6,-83.3,65.0,987.0,50.0,40.0,25.0,40.0,20.0,20.0,10.0,20.0,15.0,10.0,0.0,10.0,2009-11-05 06:00:00,-9272913.583079688,1414069.6296580816,Autumn,Mexico_Caribbean
16545,AL112009, HU,12.9,-83.6,70.0,985.0,60.0,50.0,25.0,50.0,30.0,25.0,15.0,25.0,15.0,10.0,0.0,10.0,2009-11-05 12:00:00,-9306309.43031767,1448309.802150294,Autumn,Mexico_Caribbean
16546,AL112009, TS,13.2,-83.8,50.0,996.0,60.0,50.0,25.0,40.0,30.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,2009-11-05 18:00:00,-9328573.328476327,1482591.060427771,Autumn,Mexico_Caribbean
16547,AL112009, TS,13.6,-83.9,35.0,1003.0,40.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-06 00:00:00,-9339705.277555654,1528365.1158970068,Autumn,Mexico_Caribbean
16548,AL112009, TD,14.1,-84.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-06 06:00:00,-9350837.226634981,1585691.7893914054,Autumn,Mexico_Caribbean
16549,AL112009, TD,14.7,-83.9,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-06 12:00:00,-9339705.277555654,1654650.287315491,Autumn,Mexico_Caribbean
16550,AL112009, TD,15.4,-83.9,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-06 18:00:00,-9339705.277555654,1735342.252565708,Autumn,Mexico_Caribbean
16551,AL112009, TD,16.1,-84.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-07 00:00:00,-9350837.226634981,1816306.2312880498,Autumn,Mexico_Caribbean
16552,AL112009, TS,16.8,-84.0,35.0,1004.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-07 06:00:00,-9350837.226634981,1897556.2324093361,Autumn,Mexico_Caribbean
16553,AL112009, TS,17.7,-84.0,55.0,997.0,90.0,40.0,30.0,90.0,20.0,15.0,15.0,20.0,0.0,0.0,0.0,0.0,2009-11-07 12:00:00,-9350837.226634981,2002463.7486873388,Autumn,Mexico_Caribbean
16554,AL112009, TS,18.7,-84.1,60.0,990.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0,2009-11-07 18:00:00,-9361969.175714308,2119647.4163929815,Autumn,Mexico_Caribbean
16555,AL112009, HU,19.5,-84.5,70.0,987.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0,2009-11-08 00:00:00,-9406496.972031618,2213892.1828597244,Autumn,Mexico_Caribbean
16556,AL112009, HU,20.1,-85.3,80.0,984.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0,2009-11-08 06:00:00,-9495552.564666236,2284881.0700673275,Autumn,Mexico_Caribbean
16557,AL112009, HU,20.9,-85.8,85.0,983.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0,2009-11-08 12:00:00,-9551212.310062872,2379958.6429197565,Autumn,Mexico_Caribbean
16558,AL112009, HU,21.9,-86.2,85.0,975.0,120.0,90.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,2009-11-08 18:00:00,-9595740.106380183,2499523.266067402,Autumn,Mexico_Caribbean
16559,AL112009, HU,23.0,-86.5,90.0,979.0,150.0,100.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,2009-11-09 00:00:00,-9629135.953618165,2632018.637586423,Autumn,Mexico_Caribbean
16560,AL112009, HU,24.4,-87.5,80.0,988.0,175.0,100.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,2009-11-09 06:00:00,-9740455.444411438,2802226.156991253,Autumn,Mexico_Caribbean
16561,AL112009, TS,26.3,-88.3,60.0,989.0,175.0,125.0,45.0,125.0,60.0,30.0,40.0,50.0,0.0,0.0,0.0,0.0,2009-11-09 12:00:00,-9829511.037046056,3036284.923313025,Autumn,Mexico_Caribbean
16562,AL112009, HU,27.9,-88.6,65.0,990.0,175.0,125.0,75.0,125.0,60.0,0.0,50.0,50.0,0.0,0.0,20.0,0.0,2009-11-09 18:00:00,-9862906.884284038,3236371.917536747,Autumn,Mexico_Caribbean
16563,AL112009, TS,28.9,-88.7,60.0,993.0,175.0,125.0,75.0,100.0,60.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,2009-11-10 00:00:00,-9874038.833363367,3362924.4219808686,Autumn,Mexico_Caribbean
16564,AL112009, TS,29.8,-88.6,50.0,998.0,125.0,150.0,75.0,75.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2009-11-10 06:00:00,-9862906.884284038,3477867.526706826,Autumn,Mexico_Caribbean
16565,AL112009, EX,30.3,-88.0,35.0,999.0,30.0,60.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-10 12:00:00,-9796115.189808074,3542170.6276430194,Autumn,Mexico_Caribbean
16566,AL112009, EX,30.6,-87.2,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-10 18:00:00,-9707059.597173456,3580909.760461875,Autumn,Mexico_Caribbean
16567,AL112009, EX,30.6,-86.3,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-11 00:00:00,-9606872.05545951,3580909.760461875,Autumn,Mexico_Caribbean
16568,AL112009, EX,30.8,-85.5,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-11 06:00:00,-9517816.46282489,3606802.484325358,Autumn,Mexico_Caribbean
16569,AL012010, LO,15.9,-82.0,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-24 18:00:00,-9128198.245048434,1793145.096901021,Summer,Mexico_Caribbean
16570,AL012010, LO,16.0,-82.1,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-25 00:00:00,-9139330.19412776,1804722.766257292,Summer,Mexico_Caribbean
16571,AL012010, LO,16.1,-82.3,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-25 06:00:00,-9161594.092286415,1816306.2312880498,Summer,Mexico_Caribbean
16572,AL012010, LO,16.2,-82.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-25 12:00:00,-9183857.99044507,1827895.5331194468,Summer,Mexico_Caribbean
16573,AL012010, TD,16.4,-83.1,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-25 18:00:00,-9250649.684921034,1851091.8121785254,Summer,Mexico_Caribbean
16574,AL012010, TD,16.6,-83.9,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-26 00:00:00,-9339705.277555654,1874311.934414086,Summer,Mexico_Caribbean
16575,AL012010, TS,16.7,-84.9,40.0,1004.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-26 06:00:00,-9451024.768348929,1885931.0405919403,Summer,Mexico_Caribbean
16576,AL012010, TS,16.9,-86.1,40.0,1004.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-26 12:00:00,-9584608.157300854,1909187.551694071,Summer,Mexico_Caribbean
16577,AL012010, TS,17.2,-87.2,55.0,996.0,100.0,75.0,30.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2010-06-26 18:00:00,-9707059.597173456,1944118.6941882698,Summer,Mexico_Caribbean
16578,AL012010, TS,17.5,-88.2,55.0,995.0,90.0,75.0,30.0,30.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2010-06-27 00:00:00,-9818379.08796673,1979106.4997243867,Summer,Mexico_Caribbean
16579,AL012010, TS,18.0,-89.1,55.0,991.0,90.0,90.0,30.0,30.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2010-06-27 06:00:00,-9918566.629680675,2037548.5447506013,Summer,Mexico_Caribbean
16580,AL012010, TS,18.5,-90.0,45.0,992.0,60.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-27 12:00:00,-10018754.171394622,2096156.5384662852,Summer,Mexico_Caribbean
16581,AL012010, TS,18.9,-90.7,35.0,993.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-27 18:00:00,-10096677.814949915,2143166.0658230092,Summer,Mexico_Caribbean
16582,AL012010, TS,19.2,-91.1,40.0,991.0,60.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-28 00:00:00,-10141205.611267222,2178496.8842412396,Summer,Mexico_Caribbean
16583,AL012010, TS,19.5,-91.4,40.0,991.0,60.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-28 06:00:00,-10174601.458505206,2213892.1828597244,Summer,Mexico_Caribbean
16584,AL012010, TS,20.0,-91.6,50.0,989.0,60.0,30.0,30.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-28 12:00:00,-10196865.356663859,2273030.926987689,Summer,Mexico_Caribbean
16585,AL012010, TS,20.3,-91.7,50.0,990.0,60.0,30.0,30.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-28 18:00:00,-10207997.305743188,2308604.115398843,Summer,Mexico_Caribbean
16586,AL012010, TS,20.7,-91.7,55.0,987.0,60.0,60.0,30.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-29 00:00:00,-10207997.305743188,2356142.531225168,Summer,Mexico_Caribbean
16587,AL012010, TS,21.5,-91.9,55.0,985.0,90.0,90.0,30.0,60.0,45.0,20.0,15.0,20.0,0.0,0.0,0.0,0.0,2010-06-29 06:00:00,-10230261.203901842,2451599.0873778537,Summer,Mexico_Caribbean
16588,AL012010, TS,22.4,-92.7,60.0,983.0,120.0,100.0,50.0,100.0,60.0,30.0,15.0,20.0,0.0,0.0,0.0,0.0,2010-06-29 12:00:00,-10319316.79653646,2559618.2595014037,Summer,Mexico_Caribbean
16589,AL012010, TS,22.9,-93.6,60.0,981.0,150.0,100.0,50.0,100.0,60.0,30.0,15.0,20.0,0.0,0.0,0.0,0.0,2010-06-29 18:00:00,-10419504.338250406,2619929.8004916054,Summer,Mexico_Caribbean
16590,AL012010, HU,23.0,-94.4,65.0,973.0,150.0,150.0,75.0,130.0,80.0,80.0,30.0,40.0,15.0,15.0,15.0,15.0,2010-06-30 00:00:00,-10508559.930885026,2632018.637586423,Summer,Mexico_Caribbean
